Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level,Leverage,High_Leverage_2p,High_Leverage_3p,Cook_Distance
8.5,2.2,6.8,5.5,1.0,3.07,High,0.0029023808922673884,0,0,6.259427114065221e-05
8.4,1.6,8.8,2.4,2.8,3.51,High,0.001949837355056298,0,0,0.00025561281879546405
7.1,3.7,6.3,0.7,6.2,3.15,Moderate,0.0024679250782140357,0,0,0.0008632744182171346
6.9,0.2,6.7,3.0,7.2,3.05,Moderate,0.0012958713668438464,0,0,0.00026749784285738995
5.8,2.6,10.0,2.5,3.1,2.64,Low,0.0035624387451117234,0,0,0.00013818854730253996
5.6,3.5,7.1,2.3,5.5,2.5,Low,0.0035068843964711086,0,0,0.0005028430015120753
8.3,1.8,8.2,0.4,5.3,3.33,High,0.0015177894559459252,0,0,0.00013095489958188532
5.8,1.9,8.0,3.5,4.8,2.9,Low,0.001355156724685898,0,0,0.00022737812934064223
7.0,1.4,5.6,2.4,7.6,3.15,High,0.0016972596115932806,0,0,9.953420021008672e-05
6.0,0.2,7.8,3.6,6.4,2.75,Moderate,0.0028675553571466104,0,0,0.00024063267548153408
9.4,2.3,6.7,4.5,1.1,3.25,High,0.0030398683551924608,0,0,1.0855219843212857e-05
7.8,3.6,7.0,1.7,3.9,3.19,Moderate,0.0016826754250552835,0,0,0.0007400084774526676
5.7,0.6,7.2,3.6,6.9,2.96,Low,0.00231355362177125,0,0,0.00047583524086862
9.1,0.3,7.4,3.8,3.4,3.66,High,0.003259890973208681,0,0,3.0931059086535346e-05
9.1,3.1,6.4,5.1,0.3,3.45,High,0.003053117151142902,0,0,1.2808002058075824e-05
7.9,3.7,8.4,1.9,2.1,2.68,Moderate,0.004648650135521064,0,0,0.0007120645775170394
9.0,3.8,5.1,5.9,0.2,3.22,High,0.004925350133469316,0,0,7.005792966995498e-06
7.2,2.6,6.9,0.3,7.0,3.0,Moderate,0.0015789773473560442,0,0,0.00040518464610703994
8.0,3.6,6.9,1.2,4.3,3.08,Moderate,0.0018426209199290812,0,0,0.000999105488961283
9.1,3.3,7.9,1.3,2.4,3.35,High,0.001704868462521629,0,0,3.219291081371498e-05
9.0,2.2,9.1,2.3,1.4,3.44,High,0.0017363132551333638,0,0,0.0001296113548956579
7.1,3.8,7.7,3.3,2.1,3.33,Moderate,0.002777397100178145,0,0,0.00031084110595560845
6.1,2.5,7.9,1.1,6.4,2.94,Moderate,0.0014483386174638688,0,0,0.00012355978794452557
8.8,2.1,6.1,4.0,3.0,3.2,High,0.0018040690639654746,0,0,9.341577391619236e-06
5.4,1.8,5.8,1.1,9.9,2.71,High,0.0035913150609268234,0,0,0.0028320685683847708
5.3,1.6,7.6,2.9,6.6,2.54,Low,0.0023717929509631183,0,0,6.184428160873061e-05
6.9,3.4,5.7,3.0,5.0,3.37,High,0.0034922510468445088,0,0,0.00026821335639782385
9.4,2.2,9.8,0.1,2.5,3.79,High,0.004878396447581299,0,0,0.0003047904961696687
5.5,0.2,5.9,3.2,9.2,2.74,High,0.003441157987547783,0,0,0.0023514974879503777
9.7,3.4,6.5,0.3,4.1,3.48,High,0.0031666754819051194,0,0,4.04571832748189e-06
5.8,0.5,5.6,3.1,9.0,2.73,High,0.0028248574844124646,0,0,0.001036520183003023
9.9,2.7,9.7,0.2,1.5,3.23,High,0.004344358571050301,0,0,0.0001428768165468042
6.9,2.2,5.4,0.0,9.5,3.27,High,0.003528422329724258,0,0,0.00017394189312606182
7.1,2.0,7.1,0.1,7.7,3.34,Moderate,0.002382868046857059,0,0,0.0005358209293716207
6.7,0.7,5.5,5.7,5.4,3.31,High,0.0035567293587856867,0,0,0.00031989319787303216
6.6,1.6,6.2,0.6,9.0,3.12,Moderate,0.0020745256231017124,0,0,0.0004698198408718962
5.9,3.2,8.4,3.3,3.2,3.05,Low,0.0023581785444299415,0,0,0.00038475351722355765
5.4,1.1,6.7,4.7,6.1,2.8,Low,0.002482541660445183,0,0,0.00021673597168340598
10.0,1.0,9.4,3.0,0.6,3.4,High,0.0033239822664227143,0,0,6.625466437149325e-05
7.0,3.9,5.9,4.8,2.4,2.78,High,0.003921384568423324,0,0,0.00044155546301488077
6.7,2.9,7.1,3.5,3.8,3.09,Moderate,0.0011316911701757843,0,0,0.00011491328727291577
9.3,0.2,8.5,0.8,5.2,3.49,High,0.003112061984162534,0,0,6.424923973202597e-05
7.1,2.2,7.0,3.1,4.6,2.87,Moderate,0.0010383086381324743,0,0,0.00019051907429538438
5.7,0.6,9.7,5.3,2.7,3.18,Low,0.005612016966943774,0,0,0.00015986766661396336
9.5,4.0,6.0,1.6,2.9,3.39,High,0.003836002346139506,0,0,4.582396046277105e-06
7.1,1.4,8.0,3.5,4.0,3.48,Moderate,0.002979482233577714,0,0,0.0002898985804510121
5.8,1.9,7.8,3.4,5.1,3.01,Low,0.001545516965868691,0,0,0.00028104933947782244
5.1,1.4,8.9,3.4,5.2,2.6,Low,0.002953659209687333,0,0,8.645987246049564e-06
6.3,2.8,7.8,4.8,2.3,3.08,Moderate,0.002118941221311674,0,0,9.706279308936318e-05
7.4,0.5,6.3,2.5,7.3,3.4,Moderate,0.0023314923508874564,0,0,0.0011726302528126632
8.0,2.1,6.4,0.0,7.5,2.83,Moderate,0.003932773065734769,0,0,0.0027028393667874514
8.7,0.1,7.9,5.6,1.7,3.3,High,0.003149721357019896,0,0,0.00012925972292899426
5.9,1.9,5.5,3.8,6.9,2.45,High,0.004078676064857442,0,0,0.0014045279207730364
7.6,3.6,6.0,0.1,6.7,3.38,Moderate,0.0037920892526577678,0,0,0.0025447898329784085
9.3,2.3,9.5,1.7,1.2,3.34,High,0.0022094722619846107,0,0,0.00015652366994330972
8.7,3.7,7.9,0.7,3.0,3.57,High,0.003036251909365927,0,0,0.00010049739501932402
6.3,0.8,6.2,1.8,8.9,3.37,Moderate,0.004030108513669748,0,0,0.0006820813303281757
7.1,2.5,5.4,0.5,8.5,3.33,High,0.0038994989098322438,0,0,0.00013987764104991468
5.9,2.1,6.1,1.7,8.2,3.13,Low,0.0027433650743036143,0,0,0.0016773294036362472
5.1,2.6,8.3,4.8,3.2,2.69,Low,0.002736554213475723,0,0,1.2174139107342536e-05
9.7,0.1,5.8,5.3,3.1,3.92,High,0.006668219214247004,0,0,3.571861437115849e-06
8.3,2.7,9.7,3.3,0.0,2.95,High,0.0031728613693686723,0,0,0.001197442533068308
8.6,1.1,9.4,0.2,4.7,3.36,High,0.002378491674548444,0,0,0.00038100561609570637
6.3,0.9,5.7,5.2,5.9,2.9,High,0.0020798119409111736,0,0,0.00044875759664695546
7.5,2.7,6.2,4.5,3.1,2.97,Moderate,0.0017207284237955162,0,0,0.0008162603435551997
7.1,0.8,9.9,3.9,2.3,3.28,Moderate,0.00334116407496449,0,0,4.778972707771944e-05
9.7,1.2,8.9,3.2,1.0,3.26,High,0.0029934830308222605,0,0,6.302718345749455e-05
8.4,2.9,7.9,1.0,3.8,3.2,High,0.0013669789825780842,0,0,8.516277373652175e-05
7.5,1.2,7.1,3.9,4.3,2.96,Moderate,0.0012302435561529147,0,0,0.000349850774249353
7.0,1.1,6.0,4.7,5.2,3.2,Moderate,0.0018207583394338914,0,0,0.000668865717781323
9.5,1.5,8.8,3.8,0.4,3.36,High,0.0019145871797937876,0,0,5.0452230117580824e-05
9.8,1.5,6.7,0.4,5.6,3.54,High,0.003345775087254765,0,0,4.031862056904553e-06
7.4,0.4,6.2,1.9,8.1,3.16,Moderate,0.0019537716212892557,0,0,0.0009960546604705954
6.5,3.4,9.3,3.7,1.1,3.02,Moderate,0.0024457053540659843,0,0,8.986658154967687e-05
5.7,2.8,9.7,4.0,1.8,2.86,Low,0.003341459682532543,0,0,9.09545498576461e-05
8.2,2.0,5.6,1.9,6.3,2.81,High,0.0038526779586735595,0,0,3.534638527696104e-05
9.0,3.4,5.7,5.6,0.3,3.59,High,0.004929413901836966,0,0,1.1054968687083905e-05
8.8,3.2,9.7,0.7,1.6,3.07,High,0.0031525369235193583,0,0,0.0006050275918225983
9.3,0.5,8.5,4.2,1.5,3.17,High,0.0032656879336351165,0,0,9.377219553445387e-05
9.4,0.7,5.3,4.3,4.3,3.57,High,0.0036606938405699804,0,0,2.185210940527602e-06
7.4,3.4,6.9,1.0,5.3,3.15,Moderate,0.0017396726182769833,0,0,0.0005583148437758452
5.9,2.9,7.6,3.6,4.0,3.13,Low,0.0023678634840265554,0,0,0.0006423851871204925
7.3,3.3,9.1,3.1,1.2,3.34,Moderate,0.0027841480424680614,0,0,0.0001108850609389468
6.8,3.5,8.6,0.6,4.5,3.23,Moderate,0.002686765906198494,0,0,9.4362497927972e-05
7.0,3.5,5.2,5.8,2.5,3.26,High,0.004077442649815675,0,0,0.00019421740947915192
6.4,1.0,9.7,1.8,5.1,3.25,Moderate,0.00366375590657321,0,0,0.00027493900755890617
8.9,1.6,5.7,0.1,7.7,3.42,High,0.003067753505413455,0,0,6.18243572323074e-06
6.8,1.4,6.7,3.1,6.0,3.03,Moderate,0.0008385271108240333,0,0,0.00014494664247308232
7.2,3.5,7.5,2.9,2.9,3.04,Moderate,0.001362534918399021,0,0,0.0001922706830344707
8.3,2.4,7.1,2.5,3.7,3.22,High,0.0007825618939284935,0,0,2.6247489818761477e-05
8.9,0.8,9.1,3.4,1.8,3.1,High,0.002933432331291238,0,0,0.00029366185616555107
6.3,3.0,7.6,1.9,5.2,2.48,Moderate,0.0036833099878240444,0,0,0.00014884895627265176
8.0,4.0,7.2,4.4,0.4,3.11,Moderate,0.0020847756490111435,0,0,0.0008865830897805709
6.0,1.7,6.1,0.0,10.2,2.87,Moderate,0.003049008692205928,0,0,0.0003656525228270649
9.6,3.4,8.7,0.4,1.9,3.5,High,0.0031713455882402125,0,0,5.434844704706933e-05
7.2,0.5,7.6,2.1,6.6,3.11,Moderate,0.001609041771975854,0,0,0.0002443428541963483
6.9,2.5,8.6,0.7,5.3,3.29,Moderate,0.0022914588307576937,0,0,9.43198926493657e-05
6.7,1.8,8.4,3.1,4.0,2.92,Moderate,0.001038912500319348,0,0,3.1503704274129825e-05
9.3,3.5,5.0,4.7,1.5,3.45,High,0.004849800425623629,0,0,3.0239311863643226e-06
7.4,3.9,8.8,1.0,2.9,3.11,Moderate,0.0026247603385167067,0,0,0.00016144980151255693
7.7,4.0,9.3,0.3,2.7,2.96,Moderate,0.0032626433187228636,0,0,0.0001882439904942664
5.0,1.6,6.2,4.9,6.3,3.01,Low,0.003420675046352101,0,0,5.087000196448893e-05
6.7,3.3,5.0,1.8,7.2,2.85,High,0.0034259083926875713,0,0,0.00021207191963200424
5.3,0.7,7.8,1.7,8.5,2.64,Low,0.0028319038962544797,0,0,6.014069610653071e-05
7.1,1.5,9.4,5.4,0.6,2.65,Moderate,0.00469615520451136,0,0,7.098916089041297e-05
5.5,3.8,5.3,1.8,7.6,2.81,High,0.0037754058316935278,0,0,0.0019536147507616974
6.5,1.3,5.8,4.7,5.7,3.04,High,0.001551869018935908,0,0,0.0002644260552310678
5.6,0.3,9.5,1.1,7.5,2.66,Low,0.004500713256820879,0,0,0.00010762523624977159
9.1,2.2,5.4,5.7,1.6,3.48,High,0.003358372430136228,0,0,4.543902817044686e-06
5.8,3.4,5.1,3.1,6.6,2.79,High,0.003313645372554523,0,0,0.0009129752693560144
8.8,3.7,9.5,1.6,0.4,3.29,High,0.0029663786632697186,0,0,0.00046774886333814656
6.4,1.2,6.9,2.4,7.1,3.0,Moderate,0.0013304249707043385,0,0,0.00011661989852648754
7.7,0.6,8.5,1.0,6.2,3.16,Moderate,0.0018310002623176502,0,0,0.00026813627352222314
9.0,3.0,8.2,0.6,3.2,2.96,High,0.0038560217949079175,0,0,0.00013615059022112466
7.7,0.3,6.9,2.5,6.6,3.08,Moderate,0.0013776159929124825,0,0,0.0006002778755925804
5.9,1.6,9.7,0.8,6.0,2.86,Low,0.0028829597328107887,0,0,0.00020649742206983702
8.8,0.4,9.9,1.9,3.0,3.19,High,0.0033633847079208605,0,0,0.0006970727593196151
8.1,0.8,5.7,5.6,3.8,3.45,High,0.003248800716656697,0,0,3.3389693830803055e-05
9.6,3.5,8.1,2.3,0.5,3.4,High,0.002889218484136006,0,0,2.9836763853699795e-05
6.6,2.5,6.8,0.9,7.2,2.88,Moderate,0.0016473895134611967,0,0,0.0001990395074851041
8.0,3.3,6.9,0.8,5.0,3.08,Moderate,0.001835921973763537,0,0,0.0010105254531492796
6.5,2.6,8.0,4.2,2.7,2.83,Moderate,0.0015062439943585517,0,0,4.9833204847385564e-05
6.8,3.3,6.0,2.8,5.1,2.92,Moderate,0.0017973030699209931,0,0,0.0004930268734302165
5.5,3.5,6.7,4.1,4.2,2.92,Low,0.0027386729613686307,0,0,0.00029079417354501027
5.1,2.8,6.6,0.3,9.2,2.49,Low,0.003904681082368069,0,0,7.120928019658284e-05
6.9,0.3,5.7,1.8,9.3,3.15,High,0.0026382386710550555,0,0,0.0001869498331420274
5.4,3.6,5.0,2.9,7.1,2.74,High,0.0039368750863387975,0,0,0.002035585718050332
9.6,0.6,9.8,0.8,3.2,3.29,High,0.0039621951929050886,0,0,0.00021720802779193137
8.7,2.2,9.4,2.0,1.7,3.03,High,0.002573097173965461,0,0,0.0004530862221745325
5.8,3.7,6.6,2.2,5.7,2.9,Low,0.002364036473026584,0,0,0.00083239851470057
8.8,1.4,9.8,3.0,1.0,3.51,High,0.002680495568928949,0,0,0.0004915767306017372
5.2,1.0,7.3,1.4,9.1,2.83,Low,0.0027056765242664616,0,0,4.468836066403597e-05
8.7,3.7,7.1,1.5,3.0,3.29,High,0.0021004226466714883,0,0,3.495360533350861e-05
7.4,1.4,9.5,3.2,2.5,3.22,Moderate,0.0020456475220190164,0,0,6.411153424073338e-05
8.8,3.2,6.7,2.3,3.0,3.24,High,0.0017061377249143821,0,0,1.6119795366920498e-05
9.0,3.8,8.1,2.3,0.8,3.55,High,0.0029593227199827196,0,0,8.03583453668396e-05
9.0,3.4,7.0,0.2,4.4,3.68,High,0.004012027984549709,0,0,2.7482474180466243e-05
7.3,3.0,6.8,3.8,3.1,2.91,Moderate,0.001519465831921396,0,0,0.0004017061345863809
5.9,3.0,7.7,1.2,6.2,3.09,Low,0.0024906264523887555,0,0,0.0006013288584568453
7.4,0.9,9.8,4.2,1.7,2.94,Moderate,0.0033148601495472598,0,0,6.484638896170479e-05
9.8,1.7,7.4,4.6,0.5,3.84,High,0.0035436029344026693,0,0,1.0073023126326683e-05
6.3,1.8,5.6,1.2,9.1,2.99,High,0.003040217033317025,0,0,0.0005203854747307742
5.0,0.2,9.9,1.5,7.4,2.94,Low,0.005767725530723555,0,0,3.3855565487099747e-06
7.8,0.6,8.6,3.6,3.4,3.26,Moderate,0.001762484699488075,0,0,0.0002537622391886379
8.7,3.1,9.9,1.3,1.0,3.55,High,0.0030767510211147783,0,0,0.0006776250304920933
5.3,3.6,5.6,2.0,7.5,2.53,High,0.004380155920066366,0,0,0.00394426094405495
9.1,2.4,7.0,2.6,2.9,3.28,High,0.0014783014418059924,0,0,1.110805797238919e-05
9.3,0.4,8.9,4.6,0.8,3.58,High,0.0037539313325859617,0,0,0.00013842106224659374
5.9,1.7,5.8,4.2,6.4,3.32,High,0.004000102907312587,0,0,0.0013726477621671253
6.0,0.8,5.2,1.9,10.1,3.01,High,0.004220993089421064,0,0,0.000775786266357256
7.8,3.4,8.3,2.0,2.5,3.18,Moderate,0.0013009572832413613,0,0,0.00022802702541597708
6.3,0.2,8.6,0.7,8.2,3.1,Moderate,0.0030845960842150904,0,0,0.00017191711899989455
6.5,2.1,7.8,3.6,4.0,2.9,Moderate,0.0009538452998870597,0,0,3.869320292117473e-05
8.1,3.9,8.6,3.1,0.3,2.99,High,0.0028781738685619406,0,0,0.0006362248367544635
8.8,2.4,6.0,4.0,2.8,3.59,High,0.002667325489272854,0,0,1.0400758128190409e-05
7.4,2.1,6.7,3.1,4.7,3.44,Moderate,0.0020086691062497926,0,0,0.0007716049078246881
6.0,3.2,5.9,0.5,8.4,3.28,High,0.0044659762493688675,0,0,0.0013668821371040087
7.2,1.1,7.8,2.1,5.8,2.93,Moderate,0.0011016666943212167,0,0,0.00012777373543166706
9.7,3.7,7.5,1.0,2.1,3.04,High,0.004479763173342684,0,0,2.2598061876091022e-05
9.6,0.0,7.8,4.4,2.2,3.38,High,0.0033930249456444045,0,0,2.4429238091474585e-05
7.4,0.3,9.9,3.1,3.3,2.84,Moderate,0.0038558155223484564,0,0,7.016803372752728e-05
7.4,1.7,5.4,0.6,8.9,3.23,High,0.00308009564143665,0,0,6.793392831500729e-05
9.2,1.0,6.0,3.0,4.8,3.18,High,0.0028333109646236352,0,0,5.97972405772647e-06
5.2,0.2,9.2,0.7,8.7,2.82,Low,0.004935224867152352,0,0,1.635281513792067e-05
5.2,1.8,9.2,1.6,6.2,2.68,Low,0.002981120791368608,0,0,9.733301048679314e-06
7.2,2.3,7.9,2.0,4.6,3.06,Moderate,0.0006310923744744547,0,0,6.761992756435702e-05
6.6,0.4,6.8,0.6,9.6,3.31,Moderate,0.004927994026782438,0,0,0.0007680445464633842
6.4,2.5,7.3,2.9,4.9,3.12,Moderate,0.00124095593108197,0,0,7.80264916171405e-05
8.8,1.1,6.6,5.5,2.0,3.32,High,0.0021138822817358452,0,0,1.85578389697353e-05
9.6,2.4,7.7,1.1,3.2,3.3,High,0.0021844678508679046,0,0,1.3665810647696665e-05
6.7,3.4,7.8,3.1,3.0,2.98,Moderate,0.0013974825486996391,0,0,7.052771498447448e-05
8.0,0.3,8.4,5.6,1.7,3.28,Moderate,0.0030375834773656934,0,0,0.0006349218806622303
7.9,0.5,7.9,4.6,3.1,3.38,Moderate,0.0021924327184536636,0,0,0.0006285575829170188
8.2,3.6,8.1,0.5,3.6,3.18,High,0.0019656437782580357,0,0,0.00020472252789793132
6.5,0.8,9.5,4.6,2.6,2.74,Moderate,0.0035489196034803067,0,0,9.99147708464718e-05
5.9,3.0,7.4,1.4,6.3,3.1,Low,0.00239860147676261,0,0,0.0006976399935871418
8.1,0.2,6.6,2.8,6.3,3.14,High,0.00196804842888299,0,0,5.238280791042667e-05
6.0,3.1,7.1,3.4,4.4,2.84,Moderate,0.0015654716679947337,0,0,0.000125687884326719
5.1,0.1,7.2,4.9,6.7,2.94,Low,0.004108635663942957,0,0,5.10962134594028e-05
6.9,3.3,5.7,5.6,2.5,3.05,High,0.0029258241802829653,0,0,0.00028703105515512714
8.8,3.8,8.4,1.1,1.9,3.3,High,0.0024751619773759445,0,0,0.00013479545736352837
6.7,2.8,8.8,5.3,0.4,3.05,Moderate,0.0021473317878051546,0,0,4.681302377256471e-05
6.0,3.2,8.7,0.4,5.7,2.6,Moderate,0.0032669615245537287,0,0,0.0005901662398812193
6.5,3.9,8.2,3.9,1.5,2.82,Moderate,0.0026262933264893447,0,0,7.90566495322961e-05
9.9,1.5,9.0,1.6,2.0,3.44,High,0.0025451180083382605,0,0,3.640476785048996e-05
9.7,0.9,6.6,4.5,2.3,3.5,High,0.002858160569599215,0,0,4.504336332014906e-06
7.0,2.4,7.2,4.5,2.9,3.0,Moderate,0.0010861417320003112,0,0,0.00014474426589971415
5.8,1.4,7.0,0.3,9.5,2.49,Low,0.004185549636416278,0,0,0.001476443004805561
7.9,3.5,5.8,3.6,3.2,3.01,High,0.002472558151344104,0,0,4.971270108822357e-05
8.5,1.6,7.5,0.0,6.4,3.63,High,0.0035032332511501767,0,0,9.153536236591341e-05
8.5,2.6,5.2,2.2,5.5,3.26,High,0.00247394073125865,0,0,7.240318597092035e-06
7.5,3.6,8.6,2.5,1.8,3.19,Moderate,0.001881247967173251,0,0,0.00016037026703627304
9.0,3.5,7.3,2.0,2.2,3.43,High,0.002044032200026667,0,0,2.403639487862387e-05
8.5,0.3,9.3,2.8,3.1,3.26,High,0.002558576238729088,0,0,0.0004810034027018973
5.3,2.2,7.1,5.3,4.1,2.9,Low,0.002681621497905398,0,0,8.996449326469089e-05
7.8,0.2,9.9,3.1,3.0,3.07,Moderate,0.003240208467124033,0,0,0.00012692320402641377
6.5,1.9,9.3,1.8,4.5,2.92,Moderate,0.0016155969202862805,0,0,5.540562037341095e-05
6.5,3.1,7.4,1.4,5.6,2.93,Moderate,0.0013047300277947344,0,0,7.978007704399203e-05
5.8,1.3,9.7,2.1,5.1,2.87,Low,0.002727440859252331,0,0,0.00012840019973773243
5.9,3.6,7.3,4.3,2.9,2.95,Low,0.0024064968181550725,0,0,0.0008155232318234174
9.9,0.2,5.5,4.3,4.1,3.32,High,0.005027697822024142,0,0,1.7242473506775473e-06
5.2,0.1,8.9,0.8,9.0,2.66,Low,0.004787075597545917,0,0,2.3171143539963233e-05
7.3,2.4,7.1,0.2,7.0,3.17,Moderate,0.001564056917911664,0,0,0.0004145188075948697
7.2,2.1,7.4,2.3,5.0,3.13,Moderate,0.0005863607985555917,0,0,9.990618761625881e-05
9.4,3.6,6.7,2.6,1.7,2.81,High,0.0072305848318549954,1,0,3.086448703198985e-05
6.4,3.8,5.7,3.5,4.6,3.07,High,0.002819448554286819,0,0,0.0005191474533942107
6.4,1.1,7.0,6.0,3.5,2.98,Moderate,0.00230817567303754,0,0,0.00015726443702107436
5.4,0.6,7.2,3.1,7.7,2.68,Low,0.0023932346551396276,0,0,0.00014600643279985253
6.3,1.3,5.4,1.8,9.2,3.1,High,0.0026916403880377156,0,0,0.0003739729876524338
9.5,0.0,9.1,5.1,0.3,3.05,High,0.0059835842393940976,0,0,0.00025178333830363695
5.5,0.6,9.8,3.2,4.9,3.2,Low,0.005723413678079685,0,0,4.723292322437265e-05
8.7,4.0,6.4,2.6,2.3,3.21,High,0.003041055115406242,0,0,2.6266361007177923e-05
7.7,1.6,5.8,5.9,3.0,3.15,High,0.0024000012208583344,0,0,6.566515156952515e-05
8.0,0.9,7.7,4.2,3.2,3.44,Moderate,0.0019090269434233942,0,0,0.000707582214247526
7.6,4.0,8.1,1.6,2.7,3.02,Moderate,0.002120374510641141,0,0,0.00031667213244704296
6.9,1.4,7.2,4.7,3.8,3.14,Moderate,0.0012529114663641185,0,0,0.000157391838153311
7.4,3.2,7.9,1.9,3.6,2.99,Moderate,0.0011618101930145996,0,0,0.00015701153984088668
6.1,2.0,6.3,0.1,9.5,3.05,Moderate,0.0031910705905959847,0,0,0.00037711659570198203
8.2,2.0,7.2,5.8,0.8,3.45,High,0.0027774598664142497,0,0,0.0001272283362025725
5.7,2.3,9.3,3.5,3.2,2.9,Low,0.0025171072908413755,0,0,9.503531808095749e-05
8.6,1.5,5.5,2.7,5.7,3.49,High,0.0024420218440228065,0,0,7.328750349277726e-06
6.2,3.9,9.8,1.0,3.1,2.87,Moderate,0.003458135742765134,0,0,0.0006638095807426702
6.7,3.6,9.8,1.7,2.2,3.06,Moderate,0.0028673131873012546,0,0,7.053592801085397e-05
8.4,1.1,8.7,0.3,5.5,2.86,High,0.0038899968992195362,0,0,0.0005428619340332779
5.2,1.5,6.8,1.9,8.6,2.38,Low,0.0033872596881728426,0,0,0.00011178124229011846
6.0,1.2,9.9,2.5,4.4,2.88,Moderate,0.002894935920688503,0,0,0.0009787199337907028
7.2,2.3,9.9,1.1,3.5,3.31,Moderate,0.002781307547466642,0,0,4.8862926510105325e-05
8.0,0.4,8.4,0.4,6.8,3.39,Moderate,0.0029283084174496913,0,0,0.0007606757468272995
8.0,3.0,6.1,5.0,1.9,2.9,Moderate,0.0033659610865452265,0,0,0.002373364679009995
5.7,3.8,5.4,1.2,7.9,2.81,High,0.00396483174044955,0,0,0.001531188814964744
6.7,2.5,7.7,0.8,6.3,2.81,Moderate,0.00156960434630208,0,0,9.252737050114358e-05
6.1,1.6,8.5,1.3,6.5,2.76,Moderate,0.0019011947109031707,0,0,0.00019068170272544744
6.8,1.6,9.9,5.4,0.3,2.89,Moderate,0.004292424093587877,0,0,5.6258174271957165e-05
5.3,1.3,6.3,3.0,8.1,2.94,Low,0.0028936050981650035,0,0,0.00018617020267166693
8.9,3.4,9.2,0.9,1.6,3.11,High,0.002885128306704839,0,0,0.00031134147872848857
5.3,2.8,5.0,2.5,8.4,3.02,High,0.004489106564557874,0,0,0.0027170887958862053
6.6,2.8,8.8,1.8,4.0,2.87,Moderate,0.001457142736558308,0,0,3.667649126855756e-05
7.2,2.9,8.5,5.3,0.1,3.26,Moderate,0.0029671086985417925,0,0,0.00016374747674669443
6.1,2.6,8.0,5.5,1.8,3.01,Moderate,0.0024814272694722167,0,0,0.00019530860105826026
7.8,1.1,7.4,2.0,5.7,3.04,Moderate,0.0011291028075451918,0,0,0.00039326751812791746
7.9,3.6,7.8,3.0,1.7,3.05,Moderate,0.0017098895612474518,0,0,0.00045948375668241985
6.2,2.0,6.6,1.1,8.1,2.94,Moderate,0.0011542981725415457,0,0,0.00010729851436336564
7.5,1.3,6.3,2.8,6.1,3.21,Moderate,0.0011135157078948545,0,0,0.0005676317076203679
5.5,3.1,9.0,4.6,1.8,2.97,Low,0.0036646598121186655,0,0,5.933022565401197e-05
5.6,2.6,9.2,3.5,3.1,2.72,Low,0.002678327118291167,0,0,7.18596907260398e-05
7.6,0.1,8.2,0.5,7.6,3.56,Moderate,0.004706425811916005,0,0,0.0009367986427590857
7.2,1.2,7.7,0.8,7.1,3.28,Moderate,0.0018248726512356715,0,0,0.0002790075977019317
5.8,0.4,5.7,5.3,6.8,3.0,High,0.002821028699702333,0,0,0.0011000056338381088
7.6,1.9,5.5,3.9,5.1,3.17,High,0.0015017751129599792,0,0,3.2008284212300954e-05
8.1,0.3,5.6,0.3,9.7,3.25,High,0.003318147177526548,0,0,2.5133067007487065e-05
6.3,0.5,6.3,2.3,8.6,2.97,Moderate,0.0020181134040543904,0,0,0.000266049930228106
9.2,2.8,5.6,4.4,2.0,3.5,High,0.003165396079906618,0,0,4.263875878326743e-06
6.4,2.6,6.7,6.0,2.3,2.78,Moderate,0.0027450444540427425,0,0,0.00021334511871602837
9.7,0.1,8.5,4.1,1.6,3.26,High,0.004138137375341139,0,0,5.6590639273801665e-05
9.2,3.9,9.9,0.1,0.9,3.48,High,0.004705074680879204,0,0,0.0005326086125355422
8.2,0.5,8.3,5.9,1.1,3.44,High,0.0035715055482805143,0,0,0.00045557638963027646
9.6,1.8,5.2,2.2,5.2,3.55,High,0.003360162837078841,0,0,1.1983983555116438e-06
7.3,0.2,7.1,2.8,6.6,3.27,Moderate,0.0019071420504883094,0,0,0.0005087557643851558
9.6,2.6,6.6,2.7,2.5,3.37,High,0.0021946666896811525,0,0,4.298281354995838e-06
6.8,2.7,8.3,4.3,1.9,2.58,Moderate,0.0038468137745856197,0,0,0.00011128750943226686
6.3,1.3,5.6,3.9,6.9,2.97,High,0.0015181671070667267,0,0,0.00028445807484421516
9.3,3.6,7.2,1.8,2.1,3.3,High,0.002430585706173074,0,0,1.6120031883746272e-05
5.4,2.7,9.1,1.5,5.3,3.04,Low,0.003255242289486968,0,0,2.4619512630915598e-05
9.4,1.0,7.8,1.1,4.7,3.36,High,0.0020641968857205597,0,0,1.8673968148064365e-05
5.5,3.6,9.1,4.4,1.4,2.44,Low,0.005027891911751032,0,0,9.983219421142423e-05
7.7,0.4,8.8,3.5,3.6,3.0,Moderate,0.0022012601790243795,0,0,0.00020860229439656407
5.9,0.8,5.9,0.3,11.1,3.11,High,0.0046567855922849686,0,0,0.0015795403322968046
5.1,0.2,7.9,4.9,5.9,2.82,Low,0.0040713045169308805,0,0,2.9384877025213637e-05
6.6,1.4,8.0,1.6,6.4,3.23,Moderate,0.0019003739387697903,0,0,9.247727714461028e-05
8.7,2.7,6.0,2.1,4.5,3.67,High,0.0035610384169332096,0,0,1.4647009358676064e-05
