Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_High,Stress_Low,Stress_Moderate,Leverage,High_Leverage_2p,High_Leverage_3p,Cook_Distance
5.2,1.6,8.5,1.2,7.5,2.52,0,1,0,0.0035781944673092254,0,0,0.0007059569046445239
9.4,3.6,6.5,1.0,3.5,3.57,1,0,0,0.0026324217927865276,0,0,0.00021712407829129485
7.1,1.0,8.4,5.0,2.5,3.26,0,0,1,0.0027317653371420787,0,0,0.0003554927535328176
7.0,0.6,8.7,2.2,5.5,3.15,0,0,1,0.0024386012490604575,0,0,9.635762369763629e-05
8.4,1.1,5.4,6.0,3.1,3.44,1,0,0,0.002944142136837343,0,0,0.00022642090947658575
9.3,1.2,7.3,3.7,2.5,3.76,1,0,0,0.0017779637406883059,0,0,0.0006691135707444194
7.1,1.7,6.7,3.4,5.1,2.99,0,0,1,0.002043462836974115,0,0,2.4593244778308008e-05
9.7,2.8,9.1,1.3,1.1,3.54,1,0,0,0.003398163504257322,0,0,8.63636437244716e-05
8.9,0.1,9.1,0.2,5.7,3.14,1,0,0,0.003225075002181423,0,0,0.00041284805592943567
8.8,1.0,9.3,0.5,4.4,3.18,1,0,0,0.0024360590598930623,0,0,0.00015021227507497193
5.6,3.9,8.4,5.1,1.0,3.08,0,1,0,0.006261533066730255,0,0,0.0012672587930046512
8.0,2.4,8.4,3.0,2.2,2.96,0,0,1,0.002253001774833845,0,0,0.00033192594137756147
7.1,1.1,8.8,1.4,5.6,2.85,0,0,1,0.002067415889440671,0,0,0.0002446657775803061
8.1,3.0,6.1,0.4,6.4,3.37,1,0,0,0.0030170711349423356,0,0,0.00023457215523471351
5.7,2.4,9.2,0.3,6.4,2.69,0,1,0,0.004075561613433566,0,0,0.0002845270354661819
7.4,3.7,6.7,2.8,3.4,3.36,0,0,1,0.0034286018292275225,0,0,0.0008063017362712881
5.1,0.3,6.3,0.2,12.1,2.55,0,1,0,0.009918791600697158,1,0,0.0015525741918331409
7.7,0.7,6.5,4.0,5.1,3.54,0,0,1,0.0034656287300102702,0,0,0.0015842229352385092
9.8,0.2,9.5,2.6,1.9,3.47,1,0,0,0.004038505033600128,0,0,2.4633596106616875e-06
5.3,0.4,8.0,2.0,8.3,3.37,0,1,0,0.003918049782384472,0,0,0.0039010940284413933
9.6,1.6,5.7,4.3,2.8,3.49,1,0,0,0.0036691014771943085,0,0,1.0671463502239041e-05
8.5,3.6,9.0,2.0,0.9,2.9,1,0,0,0.004754602821445102,0,0,0.0018925451142156175
8.4,3.8,6.5,0.0,5.3,3.08,1,0,0,0.0030517183396859045,0,0,0.0002674234880204165
8.3,2.5,8.0,0.1,5.1,3.1,1,0,0,0.001545904344640765,0,0,8.992797483892776e-05
8.6,1.3,8.3,3.2,2.6,3.11,1,0,0,0.0016671843652042383,0,0,0.00017710234000627408
5.5,3.3,9.6,3.6,2.0,2.75,0,1,0,0.0062324328325859355,0,0,6.136841920871861e-05
5.5,1.6,8.6,4.7,3.6,2.64,0,1,0,0.004281361751041654,0,0,0.00044724485429111524
6.3,0.1,7.7,5.1,4.8,3.22,0,0,1,0.004125378478194419,0,0,0.0009933093515560136
9.8,2.3,7.6,0.4,3.9,3.04,1,0,0,0.003161292231675227,0,0,0.0018127300629471274
8.0,1.6,6.2,0.6,7.6,3.38,0,0,1,0.005027388632470782,0,0,0.0005595505073424541
6.6,0.4,5.9,5.9,5.2,3.27,1,0,0,0.003517294837744445,0,0,0.0007433534575140794
9.4,4.0,7.9,2.2,0.5,2.91,1,0,0,0.002634785706353124,0,0,0.001935455000241019
6.6,1.2,7.0,4.0,5.2,2.76,0,0,1,0.0019126529785012869,0,0,0.0002811513260585643
5.7,2.5,5.6,3.5,6.7,3.08,1,0,0,0.00527008653821022,0,0,0.0008506678806951692
8.5,2.8,8.8,3.4,0.5,3.63,1,0,0,0.0034409485879885178,0,0,0.0013820363274953849
8.1,0.7,5.1,1.7,8.4,3.21,1,0,0,0.0039657707102016965,0,0,6.651532478372429e-06
7.2,2.5,9.2,1.0,4.1,3.07,0,0,1,0.0022114955345271838,0,0,2.8187327777716364e-06
7.9,2.2,5.4,0.3,8.2,2.99,1,0,0,0.003809026103363112,0,0,0.0004603005924555967
5.5,2.3,7.7,1.4,7.1,3.05,0,1,0,0.00416580886276095,0,0,0.0006910565462850758
5.2,2.0,8.4,1.5,6.9,2.88,0,1,0,0.003973477278377836,0,0,0.00014425564264293548
6.5,2.5,9.5,4.5,1.0,3.29,0,0,1,0.003790406091765472,0,0,0.0013803921596583345
6.8,2.6,7.3,1.1,6.2,3.13,0,0,1,0.0020408409663746655,0,0,0.0001149679750054485
8.5,2.2,6.8,5.5,1.0,3.07,1,0,0,0.0019595872908039326,0,0,0.00027222593425382026
8.4,1.6,8.8,2.4,2.8,3.51,1,0,0,0.0017453327282072858,0,0,0.0003327733181430579
7.1,3.7,6.3,0.7,6.2,3.15,0,0,1,0.004099987184035179,0,0,0.00016529612271539286
6.9,0.2,6.7,3.0,7.2,3.05,0,0,1,0.003849153412768654,0,0,3.640191886863711e-06
5.8,2.6,10.0,2.5,3.1,2.64,0,1,0,0.005597560367092018,0,0,0.000796560781155618
5.6,3.5,7.1,2.3,5.5,2.5,0,1,0,0.0044007259622331025,0,0,0.0014533685927304704
8.3,1.8,8.2,0.4,5.3,3.33,1,0,0,0.0014782808208825627,0,0,3.436235938814685e-05
5.8,1.9,8.0,3.5,4.8,2.9,0,1,0,0.0034933683397116297,0,0,1.045517618137503e-05
7.0,1.4,5.6,2.4,7.6,3.15,1,0,0,0.0031482427273442698,0,0,8.188816537879585e-05
6.0,0.2,7.8,3.6,6.4,2.75,0,0,1,0.0038086110448240372,0,0,0.00023153484985738023
9.4,2.3,6.7,4.5,1.1,3.25,1,0,0,0.002351577713173256,0,0,0.00020781878275472412
7.8,3.6,7.0,1.7,3.9,3.19,0,0,1,0.0035877071145790293,0,0,2.4445148927748674e-05
5.7,0.6,7.2,3.6,6.9,2.96,0,1,0,0.005127147321116296,0,0,0.0001392794099991695
9.1,0.3,7.4,3.8,3.4,3.66,1,0,0,0.002424012000263673,0,0,0.000561874432492706
9.1,3.1,6.4,5.1,0.3,3.45,1,0,0,0.002520067979332924,0,0,4.982424308687234e-05
7.9,3.7,8.4,1.9,2.1,2.68,0,0,1,0.0028591327614390766,0,0,0.00195900490515204
9.0,3.8,5.1,5.9,0.2,3.22,1,0,0,0.004995682730850003,0,0,0.00028026231377810927
7.2,2.6,6.9,0.3,7.0,3.0,0,0,1,0.003067534417734225,0,0,2.979396375665801e-05
8.0,3.6,6.9,1.2,4.3,3.08,0,0,1,0.0040484263212315855,0,0,0.00010842856216155036
9.1,3.3,7.9,1.3,2.4,3.35,1,0,0,0.002146946201836174,0,0,3.4815169500815927e-07
9.0,2.2,9.1,2.3,1.4,3.44,1,0,0,0.002430358505746076,0,0,6.429371041452226e-05
7.1,3.8,7.7,3.3,2.1,3.33,0,0,1,0.0028966558429753464,0,0,0.0007817945686128329
6.1,2.5,7.9,1.1,6.4,2.94,0,0,1,0.0023377064052429583,0,0,2.1597675341083e-05
8.8,2.1,6.1,4.0,3.0,3.2,1,0,0,0.0018862356844850056,0,0,9.817203400995641e-05
5.4,1.8,5.8,1.1,9.9,2.71,1,0,0,0.008804750868722518,1,0,0.00025149829541105533
5.3,1.6,7.6,2.9,6.6,2.54,0,1,0,0.0031651398889852586,0,0,0.0006294744335105822
6.9,3.4,5.7,3.0,5.0,3.37,1,0,0,0.0029344217995254996,0,0,0.0010514541768776773
9.4,2.2,9.8,0.1,2.5,3.79,1,0,0,0.004042577217891487,0,0,0.0018610353003132008
5.5,0.2,5.9,3.2,9.2,2.74,1,0,0,0.007083735356479706,0,0,0.00020122895213893624
9.7,3.4,6.5,0.3,4.1,3.48,1,0,0,0.004120392656114064,0,0,9.482094862228978e-06
5.8,0.5,5.6,3.1,9.0,2.73,1,0,0,0.0057422604423454475,0,0,0.00040260438263992987
9.9,2.7,9.7,0.2,1.5,3.23,1,0,0,0.0026107071875325428,0,0,0.0004872818453698093
6.9,2.2,5.4,0.0,9.5,3.27,1,0,0,0.0037950689314607553,0,0,0.0006499078057072631
7.1,2.0,7.1,0.1,7.7,3.34,0,0,1,0.0027165771621670406,0,0,0.0007280957958484031
6.7,0.7,5.5,5.7,5.4,3.31,1,0,0,0.004475858746871711,0,0,0.0011421032178277847
6.6,1.6,6.2,0.6,9.0,3.12,0,0,1,0.0031244769258485516,0,0,0.0002035700983743307
5.9,3.2,8.4,3.3,3.2,3.05,0,1,0,0.004314634239543904,0,0,0.00041667881745796696
5.4,1.1,6.7,4.7,6.1,2.8,0,1,0,0.004242591474991057,0,0,4.997942193422165e-06
10.0,1.0,9.4,3.0,0.6,3.4,1,0,0,0.003296577836219504,0,0,0.00012217482594778696
7.0,3.9,5.9,4.8,2.4,2.78,1,0,0,0.0035828225632530677,0,0,0.0007534926075509094
6.7,2.9,7.1,3.5,3.8,3.09,0,0,1,0.0019212231661721096,0,0,7.001918771406126e-05
9.3,0.2,8.5,0.8,5.2,3.49,1,0,0,0.0025917010207802786,0,0,5.318508711637853e-05
7.1,2.2,7.0,3.1,4.6,2.87,0,0,1,0.0017981543978145365,0,0,0.00017327507845456015
5.7,0.6,9.7,5.3,2.7,3.18,0,1,0,0.006821553978995058,0,0,0.002167430197371969
9.5,4.0,6.0,1.6,2.9,3.39,1,0,0,0.004534815915737054,0,0,1.3467431657947921e-05
7.1,1.4,8.0,3.5,4.0,3.48,0,0,1,0.0016814262851823087,0,0,0.0009496184950933905
5.8,1.9,7.8,3.4,5.1,3.01,0,1,0,0.0035664725721605076,0,0,0.00021658602739539954
5.1,1.4,8.9,3.4,5.2,2.6,0,1,0,0.004364463950671309,0,0,0.0003489698650126435
6.3,2.8,7.8,4.8,2.3,3.08,0,0,1,0.0026432072146400495,0,0,0.00020919328235414583
7.4,0.5,6.3,2.5,7.3,3.4,0,0,1,0.00410051407219118,0,0,0.001074783034551198
8.0,2.1,6.4,0.0,7.5,2.83,0,0,1,0.005515448648426345,0,0,0.0021377338216926655
8.7,0.1,7.9,5.6,1.7,3.3,1,0,0,0.003266078533537212,0,0,6.541467961497997e-06
5.9,1.9,5.5,3.8,6.9,2.45,1,0,0,0.004447108737185001,0,0,0.0026142089268114854
7.6,3.6,6.0,0.1,6.7,3.38,0,0,1,0.005624223638258603,0,0,0.0012319075927000143
9.3,2.3,9.5,1.7,1.2,3.34,1,0,0,0.003336524922395708,0,0,2.5823158327267983e-05
8.7,3.7,7.9,0.7,3.0,3.57,1,0,0,0.00275206716027829,0,0,0.0006527209033988488
6.3,0.8,6.2,1.8,8.9,3.37,0,0,1,0.0043247039749192365,0,0,0.0025083485244970826
7.1,2.5,5.4,0.5,8.5,3.33,1,0,0,0.004473882448292801,0,0,0.0009797449047568047
5.9,2.1,6.1,1.7,8.2,3.13,0,1,0,0.0056307301441312786,0,0,0.0010245171636994327
5.1,2.6,8.3,4.8,3.2,2.69,0,1,0,0.0042542454594932996,0,0,5.790242885431152e-05
9.7,0.1,5.8,5.3,3.1,3.92,1,0,0,0.0049565277893884275,0,0,0.002863821430527984
8.3,2.7,9.7,3.3,0.0,2.95,1,0,0,0.0039336446252826954,0,0,0.000980317092127875
8.6,1.1,9.4,0.2,4.7,3.36,1,0,0,0.0027584771960583064,0,0,4.199095233226665e-05
6.3,0.9,5.7,5.2,5.9,2.9,1,0,0,0.0037202369201558864,0,0,3.771612017902467e-05
7.5,2.7,6.2,4.5,3.1,2.97,0,0,1,0.003137201629610077,0,0,0.0001894218985637056
7.1,0.8,9.9,3.9,2.3,3.28,0,0,1,0.004090368872171668,0,0,0.0006744641213279539
9.7,1.2,8.9,3.2,1.0,3.26,1,0,0,0.0031987872023040514,0,0,0.00040972839557880614
8.4,2.9,7.9,1.0,3.8,3.2,1,0,0,0.0018394203131401013,0,0,1.5222628642361288e-05
7.5,1.2,7.1,3.9,4.3,2.96,0,0,1,0.0022800571269124665,0,0,0.00017271011170555251
7.0,1.1,6.0,4.7,5.2,3.2,0,0,1,0.0028144148333671824,0,0,0.00020419279775162652
9.5,1.5,8.8,3.8,0.4,3.36,1,0,0,0.00206651005635068,0,0,3.326406649402044e-05
9.8,1.5,6.7,0.4,5.6,3.54,1,0,0,0.003979651213860409,0,0,4.178748198315378e-05
7.4,0.4,6.2,1.9,8.1,3.16,0,0,1,0.004427325701704881,0,0,3.648592514111675e-05
6.5,3.4,9.3,3.7,1.1,3.02,0,0,1,0.003800614445028679,0,0,7.736170106561206e-05
5.7,2.8,9.7,4.0,1.8,2.86,0,1,0,0.006142441641184862,0,0,6.704432384535259e-06
8.2,2.0,5.6,1.9,6.3,2.81,1,0,0,0.0023430669032192607,0,0,0.0013120779497305059
9.0,3.4,5.7,5.6,0.3,3.59,1,0,0,0.0036756737175932335,0,0,0.0006217232688967437
8.8,3.2,9.7,0.7,1.6,3.07,1,0,0,0.002758450821303483,0,0,0.00046450657482025726
9.3,0.5,8.5,4.2,1.5,3.17,1,0,0,0.002650299975344126,0,0,0.00047098725710194463
9.4,0.7,5.3,4.3,4.3,3.57,1,0,0,0.004477178389087317,0,0,0.00024522585850359266
7.4,3.4,6.9,1.0,5.3,3.15,0,0,1,0.003274674063352987,0,0,4.6278053001268006e-05
5.9,2.9,7.6,3.6,4.0,3.13,0,1,0,0.003946119861100469,0,0,0.0007678027866888998
7.3,3.3,9.1,3.1,1.2,3.34,0,0,1,0.0030172779343509053,0,0,0.0007130137462318658
6.8,3.5,8.6,0.6,4.5,3.23,0,0,1,0.002728133034000808,0,0,0.0005135212395907849
7.0,3.5,5.2,5.8,2.5,3.26,1,0,0,0.0035073924656671336,0,0,0.00048095400169240605
6.4,1.0,9.7,1.8,5.1,3.25,0,0,1,0.003619120714746381,0,0,0.0010900160878153967
8.9,1.6,5.7,0.1,7.7,3.42,1,0,0,0.0035551746528141924,0,0,6.071701930259492e-05
6.8,1.4,6.7,3.1,6.0,3.03,0,0,1,0.0020948292006415896,0,0,3.0214609216859394e-06
7.2,3.5,7.5,2.9,2.9,3.04,0,0,1,0.0024839130022906533,0,0,9.395049022221755e-07
8.3,2.4,7.1,2.5,3.7,3.22,1,0,0,0.0011075171313530872,0,0,2.179865717149093e-06
8.9,0.8,9.1,3.4,1.8,3.1,1,0,0,0.002702709168740102,0,0,0.0004917147838344693
6.3,3.0,7.6,1.9,5.2,2.48,0,0,1,0.0021641251445557535,0,0,0.0012504832071237116
8.0,4.0,7.2,4.4,0.4,3.11,0,0,1,0.005323411434569063,0,0,6.688003338515774e-05
6.0,1.7,6.1,0.0,10.2,2.87,0,0,1,0.0054074796634364245,0,0,1.8817674155921753e-06
9.6,3.4,8.7,0.4,1.9,3.5,1,0,0,0.0024417890274944457,0,0,3.7357733376143574e-05
7.2,0.5,7.6,2.1,6.6,3.11,0,0,1,0.002477072515273912,0,0,1.1041311233278436e-05
6.9,2.5,8.6,0.7,5.3,3.29,0,0,1,0.002097774752148115,0,0,0.0005210670869682101
6.7,1.8,8.4,3.1,4.0,2.92,0,0,1,0.0018540470734989872,0,0,2.3026000569504285e-05
9.3,3.5,5.0,4.7,1.5,3.45,1,0,0,0.005138395396367793,0,0,3.63774927969744e-05
7.4,3.9,8.8,1.0,2.9,3.11,0,0,1,0.0029564531497582045,0,0,1.3453760262007227e-05
7.7,4.0,9.3,0.3,2.7,2.96,0,0,1,0.00454830454147368,0,0,0.00033235425092246936
5.0,1.6,6.2,4.9,6.3,3.01,0,1,0,0.0037288657282450247,0,0,0.0007367518144251412
6.7,3.3,5.0,1.8,7.2,2.85,1,0,0,0.0044867165270501275,0,0,0.0003062622717260484
5.3,0.7,7.8,1.7,8.5,2.64,0,1,0,0.004105320414767833,0,0,0.00031835614692841057
7.1,1.5,9.4,5.4,0.6,2.65,0,0,1,0.004111706882947493,0,0,0.001993654789890897
5.5,3.8,5.3,1.8,7.6,2.81,1,0,0,0.0069252946631110975,0,0,9.422214350245098e-09
6.5,1.3,5.8,4.7,5.7,3.04,1,0,0,0.0031996576205772557,0,0,3.055871563803458e-05
5.6,0.3,9.5,1.1,7.5,2.66,0,1,0,0.006436674308850941,0,0,0.0006507324645498877
9.1,2.2,5.4,5.7,1.6,3.48,1,0,0,0.0031582590634131494,0,0,9.522979194006827e-05
5.8,3.4,5.1,3.1,6.6,2.79,1,0,0,0.0055245721302656925,0,0,8.608116890529191e-05
8.8,3.7,9.5,1.6,0.4,3.29,1,0,0,0.0040063854183571505,0,0,1.979992130478453e-06
6.4,1.2,6.9,2.4,7.1,3.0,0,0,1,0.0021149345098837214,0,0,1.8574131215681226e-05
7.7,0.6,8.5,1.0,6.2,3.16,0,0,1,0.0025039135774034597,0,0,2.149611176182773e-06
9.0,3.0,8.2,0.6,3.2,2.96,1,0,0,0.002161748304939458,0,0,0.0009658985262982842
7.7,0.3,6.9,2.5,6.6,3.08,0,0,1,0.00423004935698636,0,0,7.02232061691046e-05
5.9,1.6,9.7,0.8,6.0,2.86,0,1,0,0.004402341041308783,0,0,3.6114837810519286e-06
8.8,0.4,9.9,1.9,3.0,3.19,1,0,0,0.004112661369650564,0,0,0.0002342577732840686
8.1,0.8,5.7,5.6,3.8,3.45,1,0,0,0.002663365810735946,0,0,0.00037386292992111085
9.6,3.5,8.1,2.3,0.5,3.4,1,0,0,0.0028035988233577535,0,0,9.644774693577557e-06
6.6,2.5,6.8,0.9,7.2,2.88,0,0,1,0.0028099607731132677,0,0,6.345750568863296e-05
8.0,3.3,6.9,0.8,5.0,3.08,0,0,1,0.003692790184204005,0,0,0.00010236731282124177
6.5,2.6,8.0,4.2,2.7,2.83,0,0,1,0.002449699674261074,0,0,0.00010807771279340208
6.8,3.3,6.0,2.8,5.1,2.92,0,0,1,0.0031513187048580558,0,0,5.63327128822682e-05
5.5,3.5,6.7,4.1,4.2,2.92,0,1,0,0.004382192122225867,0,0,0.00014489143991655465
5.1,2.8,6.6,0.3,9.2,2.49,0,1,0,0.0064119727843612966,0,0,0.001388884018505817
6.9,0.3,5.7,1.8,9.3,3.15,1,0,0,0.0040013340178521924,0,0,0.0001243037729261385
5.4,3.6,5.0,2.9,7.1,2.74,1,0,0,0.006139564814986651,0,0,6.393560285321238e-05
9.6,0.6,9.8,0.8,3.2,3.29,1,0,0,0.003311174374310542,0,0,0.00024936498782477
8.7,2.2,9.4,2.0,1.7,3.03,1,0,0,0.002313721758562544,0,0,0.0005140972885180823
5.8,3.7,6.6,2.2,5.7,2.9,0,1,0,0.005340580315320648,0,0,2.8083800276594167e-05
8.8,1.4,9.8,3.0,1.0,3.51,1,0,0,0.003642608354940872,0,0,0.0004010972142650157
5.2,1.0,7.3,1.4,9.1,2.83,0,1,0,0.004601185258931429,0,0,3.17987059095126e-05
8.7,3.7,7.1,1.5,3.0,3.29,1,0,0,0.002364714370418643,0,0,2.5350517444609574e-07
7.4,1.4,9.5,3.2,2.5,3.22,0,0,1,0.0026718533012065355,0,0,0.00013711486816175722
8.8,3.2,6.7,2.3,3.0,3.24,1,0,0,0.0018210835388477189,0,0,3.3581528293548735e-05
9.0,3.8,8.1,2.3,0.8,3.55,1,0,0,0.0026389916306437415,0,0,0.00036055515470318915
9.0,3.4,7.0,0.2,4.4,3.68,1,0,0,0.0020988649729009965,0,0,0.0007303803060983294
7.3,3.0,6.8,3.8,3.1,2.91,0,0,1,0.0024754441571293887,0,0,0.00020415323413186683
5.9,3.0,7.7,1.2,6.2,3.09,0,1,0,0.004278418237515307,0,0,0.0006147442705675357
7.4,0.9,9.8,4.2,1.7,2.94,0,0,1,0.004088540292687287,0,0,0.0003005380693748629
9.8,1.7,7.4,4.6,0.5,3.84,1,0,0,0.0023877495816376593,0,0,0.0009296084885785809
6.3,1.8,5.6,1.2,9.1,2.99,1,0,0,0.0058907408768127025,0,0,3.6096612124214335e-05
5.0,0.2,9.9,1.5,7.4,2.94,0,1,0,0.007925447224677511,0,0,0.0009015054293436022
7.8,0.6,8.6,3.6,3.4,3.26,0,0,1,0.00269375464765769,0,0,7.928450985835388e-05
8.7,3.1,9.9,1.3,1.0,3.55,1,0,0,0.004571889013743643,0,0,0.0009520708161606147
5.3,3.6,5.6,2.0,7.5,2.53,1,0,0,0.007100921116804545,0,0,0.001363727682944116
9.1,2.4,7.0,2.6,2.9,3.28,1,0,0,0.0015419349991833166,0,0,3.743589280389855e-05
9.3,0.4,8.9,4.6,0.8,3.58,1,0,0,0.0030788501446479648,0,0,0.0002708735846460092
5.9,1.7,5.8,4.2,6.4,3.32,1,0,0,0.004553060540489706,0,0,0.002612802347504925
6.0,0.8,5.2,1.9,10.1,3.01,1,0,0,0.007786716500540712,0,0,0.000245455094866777
7.8,3.4,8.3,2.0,2.5,3.18,0,0,1,0.002705592688338124,0,0,1.3235423957654295e-05
6.3,0.2,8.6,0.7,8.2,3.1,0,0,1,0.004223654594579914,0,0,0.00037612275425264716
6.5,2.1,7.8,3.6,4.0,2.9,0,0,1,0.0017926378179008314,0,0,1.5750017585571308e-05
8.1,3.9,8.6,3.1,0.3,2.99,1,0,0,0.0033681555162967756,0,0,0.0004507912492456508
8.8,2.4,6.0,4.0,2.8,3.59,1,0,0,0.0020550994236980735,0,0,0.0004300255924520166
7.4,2.1,6.7,3.1,4.7,3.44,0,0,1,0.0022495117267152323,0,0,0.0008175296348712292
6.0,3.2,5.9,0.5,8.4,3.28,1,0,0,0.006199422951282721,0,0,0.0029594482652270993
7.2,1.1,7.8,2.1,5.8,2.93,0,0,1,0.0019921568463249586,0,0,0.00011390500953691234
9.7,3.7,7.5,1.0,2.1,3.04,1,0,0,0.00264554119783687,0,0,0.0013481005227082888
9.6,0.0,7.8,4.4,2.2,3.38,1,0,0,0.003561997044648452,0,0,7.635894274160837e-05
7.4,0.3,9.9,3.1,3.3,2.84,0,0,1,0.0036048257364284927,0,0,0.0007320344734594534
7.4,1.7,5.4,0.6,8.9,3.23,1,0,0,0.003874169627889195,0,0,0.00015614596757586468
9.2,1.0,6.0,3.0,4.8,3.18,1,0,0,0.00301782401162154,0,0,0.00044440921914260504
5.2,0.2,9.2,0.7,8.7,2.82,0,1,0,0.007504700186032839,0,0,3.607005228031402e-05
5.2,1.8,9.2,1.6,6.2,2.68,0,1,0,0.004597371005906488,0,0,0.00011459974296551053
7.2,2.3,7.9,2.0,4.6,3.06,0,0,1,0.0015910795131443031,0,0,3.6408063625613904e-08
6.6,0.4,6.8,0.6,9.6,3.31,0,0,1,0.004591209542223629,0,0,0.0015292934978451223
6.4,2.5,7.3,2.9,4.9,3.12,0,0,1,0.0018405854987701424,0,0,0.00019057853212954117
8.8,1.1,6.6,5.5,2.0,3.32,1,0,0,0.0023040386430818825,0,0,2.322989911369343e-06
9.6,2.4,7.7,1.1,3.2,3.3,1,0,0,0.0019177387249549285,0,0,0.00011735796259133744
6.7,3.4,7.8,3.1,3.0,2.98,0,0,1,0.0024187783519426303,0,0,2.6383373083335525e-07
8.0,0.3,8.4,5.6,1.7,3.28,0,0,1,0.004214084788986958,0,0,8.579832469075789e-05
7.9,0.5,7.9,4.6,3.1,3.38,0,0,1,0.0032264708276569594,0,0,0.00038757952605611825
8.2,3.6,8.1,0.5,3.6,3.18,1,0,0,0.002708899158054006,0,0,9.920128737789243e-06
6.5,0.8,9.5,4.6,2.6,2.74,0,0,1,0.004674289806889331,0,0,0.0006863682921168991
5.9,3.0,7.4,1.4,6.3,3.1,0,1,0,0.00447455043067155,0,0,0.0006954793478499369
8.1,0.2,6.6,2.8,6.3,3.14,1,0,0,0.002510507732221531,0,0,6.675191257770897e-05
6.0,3.1,7.1,3.4,4.4,2.84,0,0,1,0.002292374108426672,0,0,6.938236121771706e-06
5.1,0.1,7.2,4.9,6.7,2.94,0,1,0,0.0061159261640963926,0,0,0.00048779178924971594
6.9,3.3,5.7,5.6,2.5,3.05,1,0,0,0.003016644572587169,0,0,2.792003249111205e-06
8.8,3.8,8.4,1.1,1.9,3.3,1,0,0,0.0026853277331197497,0,0,2.268021797543678e-07
6.7,2.8,8.8,5.3,0.4,3.05,0,0,1,0.003445645771184084,0,0,5.4884389130252054e-05
6.0,3.2,8.7,0.4,5.7,2.6,0,0,1,0.003759085654901348,0,0,0.000783926649771463
6.5,3.9,8.2,3.9,1.5,2.82,0,0,1,0.003871016453539873,0,0,0.0001689864911254666
9.9,1.5,9.0,1.6,2.0,3.44,1,0,0,0.0029274958757344056,0,0,2.2666058208084507e-05
9.7,0.9,6.6,4.5,2.3,3.5,1,0,0,0.0026024445317028876,0,0,4.28759161293698e-06
7.0,2.4,7.2,4.5,2.9,3.0,0,0,1,0.0019499987900681482,0,0,6.053841502768916e-06
5.8,1.4,7.0,0.3,9.5,2.49,0,1,0,0.003959180508991613,0,0,0.0017714268662054062
7.9,3.5,5.8,3.6,3.2,3.01,1,0,0,0.002283379431985825,0,0,0.00020674115075417082
8.5,1.6,7.5,0.0,6.4,3.63,1,0,0,0.0017513288618465,0,0,0.0006673226308516765
8.5,2.6,5.2,2.2,5.5,3.26,1,0,0,0.0027290585232348625,0,0,3.7676643966089667e-06
7.5,3.6,8.6,2.5,1.8,3.19,0,0,1,0.002822674358053608,0,0,8.315024880166924e-05
9.0,3.5,7.3,2.0,2.2,3.43,1,0,0,0.002581091269935911,0,0,5.906382468892137e-05
8.5,0.3,9.3,2.8,3.1,3.26,1,0,0,0.0036274466431747815,0,0,6.492880978988317e-06
5.3,2.2,7.1,5.3,4.1,2.9,0,1,0,0.0038666432624146294,0,0,0.00012996418723537005
7.8,0.2,9.9,3.1,3.0,3.07,0,0,1,0.003985018409036834,0,0,9.811076190275614e-05
6.5,1.9,9.3,1.8,4.5,2.92,0,0,1,0.002754496903253247,0,0,6.162204555811344e-06
6.5,3.1,7.4,1.4,5.6,2.93,0,0,1,0.0024183211630440507,0,0,1.555841144413175e-06
5.8,1.3,9.7,2.1,5.1,2.87,0,1,0,0.004548017624864193,0,0,3.4823384026641907e-07
5.9,3.6,7.3,4.3,2.9,2.95,0,1,0,0.0049204491770557645,0,0,8.460193560029639e-05
9.9,0.2,5.5,4.3,4.1,3.32,1,0,0,0.005942296364228645,0,0,0.0007082341416307805
5.2,0.1,8.9,0.8,9.0,2.66,0,1,0,0.006196247778543306,0,0,0.0002873659373679909
7.3,2.4,7.1,0.2,7.0,3.17,0,0,1,0.0026143472324901135,0,0,7.65069820220548e-05
7.2,2.1,7.4,2.3,5.0,3.13,0,0,1,0.0017147715878991733,0,0,2.4970912007380047e-05
9.4,3.6,6.7,2.6,1.7,2.81,1,0,0,0.0022608608487589697,0,0,0.002471881725023805
6.4,3.8,5.7,3.5,4.6,3.07,1,0,0,0.004199621934534334,0,0,0.00018930452620118855
6.4,1.1,7.0,6.0,3.5,2.98,0,0,1,0.002799004053041268,0,0,6.748788948922667e-06
5.4,0.6,7.2,3.1,7.7,2.68,0,1,0,0.004191697481651758,0,0,0.00024959696070153226
6.3,1.3,5.4,1.8,9.2,3.1,1,0,0,0.005601374025835714,0,0,0.000384800267018543
9.5,0.0,9.1,5.1,0.3,3.05,1,0,0,0.0044281623678827965,0,0,0.00211864414766403
5.5,0.6,9.8,3.2,4.9,3.2,0,1,0,0.005759372400900916,0,0,0.002495121676586323
8.7,4.0,6.4,2.6,2.3,3.21,1,0,0,0.0030891839186067537,0,0,7.308690550900983e-05
7.7,1.6,5.8,5.9,3.0,3.15,1,0,0,0.0020470978131130976,0,0,2.148116285054225e-06
8.0,0.9,7.7,4.2,3.2,3.44,0,0,1,0.002976015989258812,0,0,0.0005490417849419059
7.6,4.0,8.1,1.6,2.7,3.02,0,0,1,0.0026986663661291662,0,0,5.9704773308246495e-05
